+------------+--------+--------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close |   MA10 |   MA40 | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2018-08-10 | 265.62 | 265.66 | 261.14 |          |        |          |        |       71 |    262.73 |   325.02 | 19109.28 |
| 2018-08-13 | 264.63 | 265.86 | 261.26 |          |        |          |        |       71 |    262.99 |   254.43 | 19038.69 |
| 2018-08-14 | 266.31 | 266.10 | 261.43 |          |        |          |        |       71 |    263.06 |   374.31 | 19158.57 |
| 2018-08-15 | 264.33 | 266.19 | 261.58 |          |        |          |        |       71 |    263.63 |   233.11 | 19017.37 |
| 2018-08-16 | 266.46 | 266.35 | 261.76 |          |        |          |        |       71 |    263.72 |   384.97 | 19169.23 |
| 2018-08-17 |  267.4 | 266.48 | 262.02 |          |        |          |        |       71 |    263.72 |   451.57 | 19235.83 |
| 2018-08-20 | 267.97 | 266.58 | 262.27 |          |        |          |        |       71 |    263.72 |   492.20 | 19276.46 |
| 2018-08-21 |  268.6 | 266.65 | 262.63 |          |        |          |        |       71 |    264.76 |   536.82 | 19321.08 |
| 2018-08-22 | 268.44 | 266.72 | 262.98 |          |        |          |        |       71 |    264.76 |   525.50 | 19309.76 |
| 2018-08-23 | 268.09 | 266.79 | 263.36 |          |        |          |        |       71 |    264.76 |   500.19 | 19284.45 |
| 2018-08-24 |  269.7 | 267.19 | 263.75 |          |        |          |        |       71 |    264.99 |   614.74 | 19399.00 |
| 2018-08-27 | 271.83 | 267.92 | 264.19 |          |        |          |        |       71 |    266.60 |   765.93 | 19550.19 |
| 2018-08-28 | 271.96 | 268.48 | 264.61 |          |        |          |        |       71 |    266.60 |   775.26 | 19559.52 |
| 2018-08-29 | 273.43 | 269.39 | 265.09 |          |        |          |        |       71 |    266.94 |   879.16 | 19663.42 |
| 2018-08-30 | 272.32 | 269.98 | 265.50 |          |        |          |        |       71 |    266.94 |   800.56 | 19584.82 |
| 2018-08-31 | 272.33 | 270.47 | 265.85 |          |        |          |        |       71 |    266.94 |   801.23 | 19585.49 |
| 2018-09-04 | 271.86 | 270.86 | 266.12 |          |        |          |        |       71 |    266.94 |   767.93 | 19552.19 |
| 2018-09-05 | 271.13 | 271.11 | 266.36 |          |        |          |        |       71 |    266.94 |   715.98 | 19500.24 |
| 2018-09-06 | 270.31 | 271.30 | 266.63 |          |        |          |        |       71 |    267.01 |   658.03 | 19442.29 |
| 2018-09-07 | 269.79 | 271.46 | 266.82 |          |        |          |        |       71 |    267.25 |   620.74 | 19405.00 |
| 2018-09-10 | 270.25 | 271.52 | 267.02 |          |        |          |        |       71 |    267.37 |   654.04 | 19438.30 |
| 2018-09-11 | 271.15 | 271.45 | 267.25 |          |        |          |        |       71 |    267.37 |   717.31 | 19501.57 |
| 2018-09-12 | 271.21 | 271.38 | 267.45 |          |        |          |        |       71 |    267.37 |   721.97 | 19506.23 |
| 2018-09-13 | 272.82 | 271.31 | 267.68 |          |        |          |        |       71 |    267.37 |   835.86 | 19620.12 |
| 2018-09-14 | 272.86 | 271.37 | 267.93 |          |        |          |        |       71 |    267.37 |   839.19 | 19623.45 |
| 2018-09-17 | 271.42 | 271.28 | 268.16 |          |        |          |        |       71 |    267.37 |   736.62 | 19520.88 |
| 2018-09-18 | 272.89 | 271.38 | 268.41 |          |        |          |        |       71 |    267.69 |   841.19 | 19625.45 |
| 2018-09-19 | 273.18 | 271.59 | 268.64 |          |        |          |        |       71 |    267.86 |   861.84 | 19646.10 |
| 2018-09-20 | 275.39 | 272.10 | 268.86 |          |        |          |        |       71 |    270.34 |  1019.02 | 19803.28 |
| 2018-09-21 | 275.14 | 272.63 | 269.10 |          |        |          |        |       71 |    271.03 |  1001.15 | 19785.41 |
| 2018-09-24 | 274.23 | 273.03 | 269.35 |          |        |          |        |       71 |    271.23 |   936.26 | 19720.52 |
| 2018-09-25 | 273.97 | 273.31 | 269.63 |          |        |          |        |       71 |    271.43 |   918.19 | 19702.45 |
| 2018-09-26 | 273.16 | 273.51 | 269.87 |          |        |          |        |       71 |    271.67 |   859.99 | 19644.25 |
| 2018-09-27 | 273.92 | 273.62 | 270.13 |          |        |          |        |       71 |    271.95 |   914.18 | 19698.44 |
| 2018-09-28 | 273.95 | 273.73 | 270.35 |          |        |          |        |       71 |    272.41 |   916.19 | 19700.45 |
| 2018-10-01 |  274.9 | 274.07 | 270.58 |          |        |          |        |       71 |    272.48 |   983.76 | 19768.02 |
| 2018-10-02 | 274.74 | 274.26 | 270.77 |          |        |          |        |       71 |    272.48 |   972.38 | 19756.64 |
| 2018-10-03 | 274.89 | 274.43 | 270.94 |          |        |          |        |       71 |    272.48 |   983.09 | 19767.35 |
| 2018-10-04 | 272.74 | 274.16 | 271.07 |          |        |          |        |       71 |    272.48 |   830.55 | 19614.81 |
| 2018-10-05 | 271.21 | 273.77 | 271.16 |          |        |          |        |       71 |    272.48 |   722.16 | 19506.42 |
| 2018-10-08 | 271.21 | 273.47 | 271.30 |          |        |          |        |       71 |    272.48 |   722.16 | 19506.42 |
| 2018-10-09 | 270.82 | 273.15 | 271.46 |          |        |          |        |       71 |    272.48 |   694.06 | 19478.32 |
| 2018-10-10 | 262.24 | 272.06 | 271.36 |          |        |          |        |       71 |    272.48 |    85.25 | 18869.51 |
| 2018-10-11 | 256.47 | 270.32 | 271.16 |          |        |          |        |       71 |    272.48 |  -324.87 | 18459.39 |
| 2018-10-12 | 260.03 | 268.93 | 271.00 |          |        |   MA-    | 260.80 |       71 |    272.48 |   -17.12 | 18767.14 |
| 2018-10-15 | 258.57 | 267.29 | 270.78 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-16 | 264.22 | 266.24 | 270.68 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-17 | 264.27 | 265.18 | 270.58 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-18 | 260.45 | 263.95 | 270.38 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-19 | 260.31 | 262.86 | 270.18 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-22 | 259.14 | 261.65 | 269.92 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-23 | 257.82 | 260.35 | 269.57 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-24 | 250.01 | 259.13 | 269.02 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-25 |  254.5 | 258.93 | 268.55 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-26 | 250.02 | 257.93 | 267.99 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-29 | 248.64 | 256.94 | 267.40 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-30 | 252.32 | 255.75 | 266.91 |          |        |          |        |          |           |          | 18767.14 |
| 2018-10-31 | 255.02 | 254.82 | 266.50 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-01 | 257.73 | 254.55 | 266.19 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-02 |  256.2 | 254.14 | 265.85 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-05 | 257.62 | 253.99 | 265.53 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-06 | 259.25 | 254.13 | 265.24 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-07 |  264.8 | 255.61 | 265.08 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-08 | 264.32 | 256.59 | 264.86 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-09 | 261.73 | 257.76 | 264.59 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-12 | 256.84 | 258.58 | 264.22 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-13 | 256.36 | 258.99 | 263.81 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-14 | 254.61 | 258.95 | 263.34 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-15 | 257.27 | 258.90 | 262.89 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-16 | 257.94 | 259.07 | 262.46 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-19 | 253.57 | 258.67 | 261.94 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-20 | 248.88 | 257.63 | 261.32 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-21 | 249.73 | 256.13 | 260.73 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-23 | 248.06 | 254.50 | 260.08 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-26 | 252.07 | 253.53 | 259.54 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-27 | 252.91 | 253.14 | 258.99 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-28 | 258.74 | 253.38 | 258.59 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-29 | 258.17 | 253.73 | 258.17 |          |        |          |        |          |           |          | 18767.14 |
| 2018-11-30 | 259.75 | 253.98 | 257.85 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-03 | 263.19 | 254.51 | 257.64 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-04 | 254.66 | 254.62 | 257.23 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-06 | 254.27 | 255.15 | 256.82 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-07 | 248.36 | 255.02 | 256.47 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-10 | 248.83 | 255.09 | 256.28 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-11 | 248.89 | 254.78 | 256.00 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-12 | 250.14 | 254.50 | 255.79 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-13 | 250.06 | 253.63 | 255.44 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-14 | 245.44 | 252.36 | 254.97 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-17 | 240.63 | 250.45 | 254.47 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-18 | 240.36 | 248.16 | 253.97 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-19 | 236.76 | 246.38 | 253.41 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-20 | 232.91 | 244.24 | 252.79 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-21 | 228.14 | 242.22 | 252.24 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-24 | 222.11 | 239.54 | 251.43 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-26 | 233.33 | 237.99 | 251.01 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-27 | 235.12 | 236.49 | 250.68 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-28 | 234.82 | 234.96 | 250.24 |          |        |          |        |          |           |          | 18767.14 |
| 2018-12-31 | 236.88 | 234.11 | 249.79 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-02 | 237.12 | 233.75 | 249.27 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-03 | 231.46 | 232.87 | 248.65 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-04 | 239.22 | 233.11 | 248.19 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-07 |  241.1 | 233.93 | 247.74 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-08 | 243.37 | 235.45 | 247.20 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-09 | 244.51 | 237.69 | 246.71 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-10 | 245.37 | 238.90 | 246.30 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-11 | 245.46 | 239.93 | 246.01 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-14 | 243.97 | 240.84 | 245.70 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-15 | 246.76 | 241.83 | 245.51 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-16 | 247.36 | 242.86 | 245.26 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-17 | 249.24 | 244.63 | 245.04 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-18 | 252.55 | 245.97 | 245.02 |          |        |          |        |          |           |          | 18767.14 |
| 2019-01-22 | 249.14 | 246.77 | 245.02 |   MA+    | 251.00 |          |        |       74 |    233.22 |  -137.47 | 18629.67 |
| 2019-01-23 | 249.66 | 247.40 | 245.02 |          |        |          |        |       74 |    233.22 |   -98.90 | 18668.24 |
| 2019-01-24 | 249.79 | 247.93 | 245.07 |          |        |          |        |       74 |    233.22 |   -89.08 | 18678.06 |
| 2019-01-25 | 251.91 | 248.58 | 245.06 |          |        |          |        |       74 |    233.22 |    67.33 | 18834.47 |
| 2019-01-28 | 249.99 | 249.04 | 244.99 |          |        |          |        |       74 |    233.22 |   -74.35 | 18692.79 |
| 2019-01-29 | 249.66 | 249.61 | 244.76 |          |        |          |        |       74 |    233.22 |   -98.90 | 18668.24 |
| 2019-01-30 | 253.61 | 250.29 | 244.65 |          |        |          |        |       74 |    235.13 |   193.58 | 18960.72 |
| 2019-01-31 | 255.84 | 251.14 | 244.55 |          |        |          |        |       74 |    239.37 |   358.40 | 19125.54 |
| 2019-02-01 | 255.96 | 251.81 | 244.37 |          |        |          |        |       74 |    240.23 |   367.53 | 19134.66 |
| 2019-02-04 | 257.77 | 252.34 | 244.45 |          |        |          |        |       74 |    240.88 |   500.78 | 19267.92 |
| 2019-02-05 | 258.85 | 253.31 | 244.56 |          |        |          |        |       74 |    242.27 |   580.74 | 19347.88 |
| 2019-02-06 |  258.5 | 254.19 | 244.81 |          |        |          |        |       74 |    242.34 |   555.49 | 19322.63 |
| 2019-02-07 | 256.04 | 254.81 | 245.00 |          |        |          |        |       74 |    242.96 |   373.14 | 19140.28 |
| 2019-02-08 | 256.35 | 255.26 | 245.18 |          |        |          |        |       74 |    245.36 |   396.28 | 19163.42 |
| 2019-02-11 |  256.5 | 255.91 | 245.34 |          |        |          |        |       74 |    246.20 |   406.80 | 19173.94 |
| 2019-02-12 | 259.79 | 256.92 | 245.58 |          |        |          |        |       74 |    247.49 |   650.88 | 19418.02 |
| 2019-02-13 | 260.64 | 257.62 | 245.96 |          |        |          |        |       74 |    248.77 |   713.30 | 19480.44 |
| 2019-02-14 | 260.06 | 258.05 | 246.45 |          |        |          |        |       74 |    248.85 |   670.52 | 19437.66 |
| 2019-02-15 | 262.89 | 258.74 | 247.01 |          |        |          |        |       74 |    249.92 |   880.23 | 19647.37 |
| 2019-02-19 | 263.35 | 259.30 | 247.68 |          |        |          |        |       74 |    250.85 |   913.89 | 19681.03 |
| 2019-02-20 | 263.88 | 259.80 | 248.45 |          |        |          |        |       74 |    251.45 |   953.17 | 19720.31 |
| 2019-02-21 | 262.94 | 260.24 | 249.32 |          |        |          |        |       74 |    251.62 |   883.74 | 19650.87 |
| 2019-02-22 | 264.57 | 261.10 | 250.38 |          |        |          |        |       74 |    252.06 |  1004.37 | 19771.51 |
| 2019-02-25 | 264.93 | 261.95 | 251.17 |          |        |          |        |       74 |    253.79 |  1031.02 | 19798.16 |
| 2019-02-26 | 264.74 | 262.78 | 251.91 |          |        |          |        |       74 |    253.79 |  1017.00 | 19784.14 |
| 2019-02-27 | 264.63 | 263.26 | 252.66 |          |        |          |        |       74 |    253.79 |  1008.58 | 19775.72 |
| 2019-02-28 | 264.13 | 263.61 | 253.34 |          |        |          |        |       74 |    254.17 |   972.11 | 19739.25 |
| 2019-03-01 | 265.78 | 264.19 | 254.06 |          |        |          |        |       74 |    254.58 |  1094.15 | 19861.29 |
| 2019-03-04 | 264.82 | 264.38 | 254.89 |          |        |          |        |       74 |    255.45 |  1022.61 | 19789.75 |
| 2019-03-05 | 264.46 | 264.49 | 255.52 |          |        |          |        |       74 |    256.41 |   995.95 | 19763.09 |
| 2019-03-06 | 262.86 | 264.39 | 256.07 |          |        |          |        |       74 |    257.90 |   877.42 | 19644.56 |
| 2019-03-07 | 260.66 | 264.16 | 256.50 |          |        |          |        |       74 |    258.70 |   714.70 | 19481.84 |
| 2019-03-08 | 260.13 | 263.71 | 256.89 |          |        |          |        |       74 |    259.15 |   676.13 | 19443.26 |
| 2019-03-11 | 263.91 | 263.61 | 257.35 |          |        |          |        |       74 |    259.57 |   955.27 | 19722.41 |
| 2019-03-12 |  264.9 | 263.63 | 257.84 |          |        |          |        |       74 |    259.70 |  1028.92 | 19796.06 |
| 2019-03-13 | 266.66 | 263.83 | 258.40 |          |        |          |        |       74 |    260.03 |  1158.68 | 19925.82 |
| 2019-03-14 | 266.49 | 264.07 | 258.90 |          |        |          |        |       74 |    260.03 |  1146.05 | 19913.19 |
| 2019-03-15 |  267.8 | 264.27 | 259.41 |          |        |          |        |       74 |    261.43 |  1243.48 | 20010.62 |
| 2019-03-18 | 268.77 | 264.66 | 259.90 |          |        |          |        |       74 |    262.22 |  1315.33 | 20082.47 |
| 2019-03-19 | 268.84 | 265.10 | 260.31 |          |        |          |        |       74 |    264.41 |  1320.26 | 20087.40 |
| 2019-03-20 | 268.03 | 265.62 | 260.78 |          |        |          |        |       74 |    264.53 |  1260.38 | 20027.52 |
| 2019-03-21 | 271.06 | 266.66 | 261.31 |          |        |          |        |       74 |    264.81 |  1484.41 | 20251.55 |
| 2019-03-22 | 265.84 | 267.23 | 261.71 |          |        |          |        |       74 |    265.27 |  1098.36 | 19865.50 |
| 2019-03-25 | 265.64 | 267.40 | 262.06 |          |        |          |        |       74 |    265.37 |  1083.57 | 19850.71 |
| 2019-03-26 | 267.62 | 267.68 | 262.50 |          |        |          |        |       74 |    265.37 |  1230.09 | 19997.23 |
| 2019-03-27 | 266.22 | 267.63 | 262.91 |          |        |          |        |       74 |    265.37 |  1126.54 | 19893.68 |
| 2019-03-28 | 267.23 | 267.71 | 263.25 |          |        |          |        |       74 |    265.45 |  1201.21 | 19968.35 |
| 2019-03-29 | 268.92 | 267.82 | 263.58 |          |        |          |        |       74 |    265.45 |  1325.90 | 20093.04 |
| 2019-04-01 |  272.1 | 268.15 | 263.98 |          |        |          |        |       74 |    265.48 |  1561.90 | 20329.04 |
| 2019-04-02 | 272.24 | 268.49 | 264.34 |          |        |          |        |       74 |    265.48 |  1571.76 | 20338.90 |
| 2019-04-03 | 272.67 | 268.95 | 264.69 |          |        |          |        |       74 |    265.86 |  1603.46 | 20370.60 |
| 2019-04-04 | 273.39 | 269.19 | 265.06 |          |        |          |        |       74 |    265.86 |  1657.00 | 20424.14 |
| 2019-04-05 | 274.71 | 270.07 | 265.53 |          |        |          |        |       74 |    265.86 |  1754.92 | 20522.06 |
| 2019-04-08 | 274.92 | 271.00 | 265.99 |          |        |          |        |       74 |    265.86 |  1770.42 | 20537.56 |
| 2019-04-09 | 273.51 | 271.59 | 266.42 |          |        |          |        |       74 |    265.86 |  1666.16 | 20433.30 |
| 2019-04-10 | 274.45 | 272.41 | 266.79 |          |        |          |        |       74 |    265.86 |  1735.20 | 20502.34 |
| 2019-04-11 | 274.37 | 273.13 | 267.13 |          |        |          |        |       74 |    265.86 |  1729.56 | 20496.70 |
| 2019-04-12 | 276.23 | 273.86 | 267.53 |          |        |          |        |       74 |    267.37 |  1866.93 | 20634.07 |
| 2019-04-15 | 276.05 | 274.25 | 267.86 |          |        |          |        |       74 |    267.41 |  1853.55 | 20620.69 |
| 2019-04-16 | 276.23 | 274.65 | 268.18 |          |        |          |        |       74 |    267.93 |  1866.93 | 20634.07 |
| 2019-04-17 | 275.55 | 274.94 | 268.48 |          |        |          |        |       74 |    268.30 |  1816.91 | 20584.05 |
| 2019-04-18 | 276.09 | 275.21 | 268.80 |          |        |          |        |       74 |    268.31 |  1857.07 | 20624.21 |
| 2019-04-22 | 276.33 | 275.37 | 269.10 |          |        |          |        |       74 |    268.31 |  1874.68 | 20641.82 |
| 2019-04-23 | 278.82 | 275.76 | 269.44 |          |        |          |        |       74 |    269.39 |  2058.55 | 20825.69 |
| 2019-04-24 |  278.2 | 276.23 | 269.78 |          |        |          |        |       74 |    269.39 |  2012.75 | 20779.89 |
| 2019-04-25 | 278.03 | 276.59 | 270.12 |          |        |          |        |       74 |    269.39 |  2000.07 | 20767.21 |
| 2019-04-26 | 279.32 | 277.08 | 270.50 |          |        |          |        |       74 |    269.39 |  2095.88 | 20863.02 |
| 2019-04-29 | 279.76 | 277.44 | 270.85 |          |        |          |        |       74 |    270.23 |  2128.29 | 20895.43 |
| 2019-04-30 |  279.9 | 277.82 | 271.22 |          |        |          |        |       74 |    270.77 |  2138.86 | 20906.00 |
| 2019-05-01 |  277.8 | 277.98 | 271.56 |          |        |          |        |       74 |    271.81 |  1983.16 | 20750.30 |
| 2019-05-02 |  277.2 | 278.14 | 271.91 |          |        |          |        |       74 |    272.95 |  1938.79 | 20705.93 |
| 2019-05-03 | 279.91 | 278.53 | 272.40 |          |        |          |        |       74 |    273.85 |  2139.56 | 20906.70 |
| 2019-05-06 | 278.76 | 278.77 | 272.86 |          |        |          |        |       74 |    274.71 |  2054.32 | 20821.46 |
| 2019-05-07 |  274.1 | 278.30 | 273.12 |          |        |          |        |       74 |    274.98 |  1709.84 | 20476.97 |
| 2019-05-08 | 273.72 | 277.85 | 273.34 |          |        |          |        |       74 |    275.21 |  1681.65 | 20448.79 |
| 2019-05-09 | 272.89 | 277.34 | 273.49 |          |        |          |        |       74 |    275.25 |  1620.37 | 20387.51 |
| 2019-05-10 | 274.27 | 276.83 | 273.69 |          |        |          |        |       74 |    275.35 |  1721.81 | 20488.95 |
| 2019-05-13 | 267.37 | 275.59 | 273.68 |          |        |          |        |       74 |    275.35 |  1211.77 | 19978.91 |
| 2019-05-14 | 269.79 | 274.58 | 273.70 |          |        |          |        |       74 |    275.35 |  1390.71 | 20157.85 |
| 2019-05-15 | 271.37 | 273.94 | 273.76 |          |        |          |        |       74 |    275.35 |  1507.65 | 20274.79 |
| 2019-05-16 | 273.89 | 273.61 | 273.91 |          |        |          |        |       74 |    275.35 |  1693.63 | 20460.77 |
| 2019-05-17 | 272.11 | 272.83 | 273.94 |          |        |   MA-    | 271.45 |       74 |    275.35 |  1513.29 | 20280.43 |
| 2019-05-20 | 270.32 | 271.98 | 274.05 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-21 | 272.75 | 271.85 | 274.23 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-22 | 271.91 | 271.67 | 274.33 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-23 | 268.59 | 271.24 | 274.39 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-24 |  269.2 | 270.73 | 274.44 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-28 |  266.7 | 270.66 | 274.39 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-29 | 264.91 | 270.18 | 274.21 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-30 | 265.63 | 269.60 | 274.04 |          |        |          |        |          |           |          | 20280.43 |
| 2019-05-31 | 262.05 | 268.42 | 273.78 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-03 | 261.39 | 267.35 | 273.48 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-04 | 267.06 | 267.02 | 273.29 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-05 | 269.37 | 266.68 | 273.15 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-06 | 271.12 | 266.60 | 273.09 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-07 | 273.84 | 267.13 | 273.07 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-10 | 275.09 | 267.72 | 273.09 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-11 | 275.03 | 268.55 | 273.06 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-12 | 274.54 | 269.51 | 273.02 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-13 | 275.67 | 270.52 | 273.01 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-14 | 275.37 | 271.85 | 273.00 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-17 | 275.47 | 273.26 | 272.99 |          |        |          |        |          |           |          | 20280.43 |
| 2019-06-18 | 278.36 | 274.39 | 273.04 |   MA+    | 277.40 |          |        |       73 |    268.55 |    70.19 | 20350.62 |
| 2019-06-19 | 278.99 | 275.35 | 273.04 |          |        |          |        |       73 |    268.55 |   116.05 | 20396.48 |
| 2019-06-20 | 281.65 | 276.40 | 273.13 |          |        |          |        |       73 |    269.37 |   310.64 | 20591.07 |
| 2019-06-21 | 281.24 | 277.14 | 273.21 |          |        |          |        |       73 |    269.37 |   280.75 | 20561.18 |
| 2019-06-24 |  280.9 | 277.72 | 273.25 |          |        |          |        |       73 |    269.37 |   255.61 | 20536.04 |
| 2019-06-25 | 278.14 | 278.04 | 273.21 |          |        |          |        |       73 |    269.37 |    54.49 | 20334.92 |
| 2019-06-26 | 277.87 | 278.37 | 273.16 |          |        |          |        |       73 |    269.37 |    34.24 | 20314.67 |
| 2019-06-27 | 278.85 | 278.69 | 273.19 |          |        |          |        |       73 |    269.37 |   106.17 | 20386.60 |
| 2019-06-28 | 280.29 | 279.18 | 273.26 |          |        |          |        |       73 |    269.37 |   210.92 | 20491.35 |
| 2019-07-01 | 282.83 | 279.91 | 273.34 |          |        |          |        |       73 |    269.37 |   396.67 | 20677.10 |
| 2019-07-02 | 283.57 | 280.43 | 273.46 |          |        |          |        |       73 |    269.37 |   450.44 | 20730.87 |
| 2019-07-03 | 285.84 | 281.12 | 273.75 |          |        |          |        |       73 |    269.87 |   615.94 | 20896.38 |
| 2019-07-05 | 285.51 | 281.50 | 274.04 |          |        |          |        |       73 |    270.00 |   592.20 | 20872.64 |
| 2019-07-08 | 283.94 | 281.77 | 274.32 |          |        |          |        |       73 |    271.42 |   477.68 | 20758.11 |
| 2019-07-09 |  284.3 | 282.11 | 274.57 |          |        |          |        |       73 |    273.56 |   503.52 | 20783.95 |
| 2019-07-10 | 285.65 | 282.86 | 275.03 |          |        |          |        |       73 |    275.25 |   602.68 | 20883.11 |
| 2019-07-11 | 286.32 | 283.71 | 275.44 |          |        |          |        |       73 |    275.81 |   651.56 | 20931.99 |
| 2019-07-12 | 287.61 | 284.58 | 275.85 |          |        |          |        |       73 |    277.06 |   745.14 | 21025.57 |
| 2019-07-15 |  287.7 | 285.33 | 276.19 |          |        |          |        |       73 |    277.37 |   752.12 | 21032.56 |
| 2019-07-16 | 286.77 | 285.72 | 276.56 |          |        |          |        |       73 |    277.40 |   684.39 | 20964.82 |
| 2019-07-17 | 284.82 | 285.85 | 276.92 |          |        |          |        |       73 |    277.78 |   541.92 | 20822.35 |
| 2019-07-18 | 285.86 | 285.85 | 277.25 |          |        |          |        |       73 |    278.27 |   618.04 | 20898.47 |
| 2019-07-19 | 284.28 | 285.73 | 277.56 |          |        |          |        |       73 |    278.81 |   502.12 | 20782.56 |
| 2019-07-22 | 284.97 | 285.83 | 277.97 |          |        |          |        |       73 |    279.50 |   553.10 | 20833.53 |
| 2019-07-23 | 287.01 | 286.10 | 278.41 |          |        |          |        |       73 |    280.16 |   701.84 | 20982.27 |
| 2019-07-24 | 288.36 | 286.37 | 278.95 |          |        |          |        |       73 |    280.52 |   800.31 | 21080.74 |
| 2019-07-25 | 286.98 | 286.44 | 279.51 |          |        |          |        |       73 |    280.75 |   699.75 | 20980.18 |
| 2019-07-26 | 288.91 | 286.57 | 280.09 |          |        |          |        |       73 |    281.25 |   840.11 | 21120.54 |
| 2019-07-29 | 288.38 | 286.63 | 280.75 |          |        |          |        |       73 |    281.25 |   801.70 | 21082.13 |
| 2019-07-30 | 287.67 | 286.73 | 281.40 |          |        |          |        |       73 |    281.28 |   750.02 | 21030.45 |
| 2019-07-31 | 284.52 | 286.69 | 281.84 |          |        |          |        |       73 |    282.09 |   520.28 | 20800.71 |
